TransactionAmount,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,Target
384.11,Debit,Fort Worth,ATM,58.0,Retired,12.0,1.0,7902.52,2
227.61,Debit,Houston,Online,71.0,Retired,61.0,1.0,4405.28,2
40.829999999999984,Debit,Indianapolis,ATM,48.0,Engineer,24.0,1.0,3944.12,2
484.24,Debit,Raleigh,Branch,67.0,Doctor,77.0,1.0,8042.3,3
301.47,Debit,Colorado Springs,Branch,21.0,Student,291.0,1.0,560.7299999999996,1
199.09,Debit,Detroit,Online,70.0,Doctor,89.0,1.0,1658.52,2
515.94,Debit,San Francisco,ATM,29.0,Engineer,37.000000000000014,1.0,1389.8900000000003,3
41.93000000000001,Debit,Fresno,ATM,48.0,Engineer,136.0,1.0,5081.26,2
95.35,Debit,Chicago,Online,21.0,Student,131.0,1.0,1639.9,1
93.13999999999999,Debit,Memphis,Online,67.0,Retired,151.0,1.0,5473.82,0
1427.71,Debit,New York,Branch,64.0,Doctor,159.0,1.0,1729.2600000000002,0
79.32999999999998,Credit,Las Vegas,Online,51.0,Doctor,109.0,1.0,14798.1,2
233.71,Debit,Jacksonville,Online,19.0,Student,297.0,1.0,1231.98,2
14.920000000000016,Debit,Las Vegas,Branch,26.0,Engineer,120.0,1.0,6611.26,2
242.17,Debit,Jacksonville,ATM,60.0,Doctor,147.0,1.0,883.7200000000003,2
122.98000000000002,Debit,Jacksonville,Online,79.0,Retired,228.0,1.0,5055.99,2
129.35,Debit,Las Vegas,ATM,52.0,Engineer,130.0,1.0,7166.88,2
138.33,Debit,Dallas,Online,21.0,Student,69.0,1.0,232.5600000000004,1
39.31,Debit,Portland,Online,25.000000000000004,Student,178.0,1.0,1236.38,0
91.85,Debit,Seattle,Online,21.0,Student,148.0,1.0,802.0900000000001,3
277.7,Debit,Nashville,Branch,58.0,Engineer,107.0,1.0,1423.1999999999998,0
114.03,Debit,Portland,ATM,51.0,Doctor,172.0,1.0,13388.56,0
302.63,Credit,San Jose,Branch,27.0,Engineer,10.0,1.0,2801.28,3
31.189999999999998,Debit,Charlotte,ATM,52.0,Engineer,74.0,1.0,5545.96,1
112.91,Credit,Tucson,Online,27.0,Engineer,135.0,1.0,4764.48,3
742.26,Debit,San Diego,Online,27.0,Engineer,35.999999999999986,1.0,7868.19,3
256.8,Debit,Charlotte,ATM,26.0,Student,80.0,1.0,1128.3800000000006,1
378.68,Debit,Fort Worth,ATM,60.0,Doctor,239.0,1.0,7627.04,2
571.93,Debit,Washington,Online,52.0,Retired,119.0,1.0,4026.03,3
26.310000000000002,Credit,Austin,Online,77.0,Retired,163.0,1.0,7095.76,1
533.61,Debit,Mesa,Online,48.0,Engineer,115.0,1.0,3656.93,0
428.62,Debit,Raleigh,Branch,55.0,Retired,72.0,1.0,3473.24,3
361.22,Debit,Raleigh,ATM,64.0,Retired,167.0,1.0,7061.73,3
837.29,Debit,Phoenix,Branch,25.000000000000004,Student,216.0,1.0,6012.67,0
135.26999999999998,Debit,Atlanta,ATM,48.0,Doctor,131.0,1.0,9410.51,1
185.1,Debit,Albuquerque,Branch,53.0,Retired,23.0,1.0,6115.63,1
354.96,Debit,Fort Worth,Online,69.0,Doctor,96.0,1.0,6712.94,2
224.22,Debit,Fresno,Branch,53.0,Doctor,37.000000000000014,1.0,8400.87,2
737.1000000000001,Debit,Washington,ATM,60.0,Retired,92.0,1.0,4644.19,3
223.22,Debit,Fort Worth,ATM,27.0,Student,96.0,1.0,1734.2200000000003,2
557.26,Debit,San Jose,ATM,69.0,Doctor,53.0,1.0,5237.12,3
1496.5699999999997,Debit,Memphis,Online,33.0,Engineer,95.0,1.0,969.0599999999995,0
27.439999999999998,Debit,Boston,ATM,62.0,Retired,164.0,1.0,5950.48,1
310.09,Debit,Detroit,Branch,36.0,Doctor,166.0,1.0,9962.5,2
80.38,Debit,Kansas City,Online,52.0,Doctor,116.0,1.0,9662.88,2
26.100000000000023,Credit,Detroit,Branch,66.0,Doctor,115.0,1.0,5243.0,2
845.14,Credit,Oklahoma City,Branch,73.0,Retired,183.0,1.0,1702.65,0
59.72999999999999,Debit,Fresno,ATM,27.0,Student,56.0,1.0,800.9300000000003,2
758.77,Debit,San Antonio,ATM,60.0,Engineer,114.0,1.0,7231.47,3
301.51,Debit,Charlotte,ATM,21.999999999999996,Student,284.0,1.0,1052.3100000000004,1
118.06,Credit,Las Vegas,Branch,32.0,Doctor,31.0,1.0,13560.63,2
483.92,Debit,New York,ATM,70.0,Retired,115.0,1.0,3138.0,0
78.93,Debit,Mesa,ATM,38.0,Doctor,145.0,1.0,9916.24,0
36.629999999999995,Debit,Miami,ATM,75.0,Retired,261.0,1.0,7941.73,0
87.85,Debit,Colorado Springs,Branch,49.0,Engineer,63.0,1.0,3753.24,1
1001.83,Debit,Philadelphia,Online,31.0,Doctor,55.0,1.0,9733.83,0
705.34,Debit,Washington,Online,59.0,Doctor,124.0,1.0,5003.22,3
146.55,Debit,Virginia Beach,Online,54.0,Retired,124.0,5.0,4087.44,3
116.88999999999999,Debit,Columbus,Online,71.0,Retired,226.0,1.0,4880.31,1
106.41,Debit,Los Angeles,Branch,57.0,Retired,87.0,1.0,1310.38,2
1087.9,Debit,Boston,ATM,78.0,Retired,103.0,1.0,2513.51,1
584.41,Debit,Las Vegas,ATM,23.0,Student,41.0,1.0,4475.22,2
584.98,Credit,Chicago,Branch,55.0,Retired,121.0,1.0,6521.05,1
79.21000000000001,Debit,Colorado Springs,Branch,56.0,Retired,140.0,1.0,1615.04,1
173.13,Credit,Atlanta,Online,20.0,Student,288.0,1.0,1490.3400000000001,1
1225.5,Credit,Las Vegas,Online,50.0,Doctor,109.0,1.0,8611.17,2
422.81,Debit,Los Angeles,Branch,28.0,Student,193.0,1.0,1929.2799999999997,2
135.43,Debit,San Jose,ATM,57.0,Retired,92.0,1.0,5315.83,3
308.94,Debit,Los Angeles,Online,25.000000000000004,Student,167.0,1.0,1931.6599999999999,2
295.93,Debit,Boston,Branch,36.0,Doctor,117.0,1.0,1050.6299999999997,1
1512.99,Debit,Philadelphia,Online,19.0,Student,50.0,1.0,9963.39,0
77.44000000000003,Debit,Washington,Branch,58.0,Retired,268.0,1.0,1950.63,3
92.5,Credit,Seattle,Online,40.0,Engineer,70.0,1.0,6295.45,3
97.74000000000001,Credit,Los Angeles,Online,41.0,Engineer,137.0,1.0,4113.63,2
291.68,Debit,Columbus,ATM,21.0,Student,90.0,1.0,1451.02,1
56.96000000000001,Debit,Albuquerque,ATM,21.999999999999996,Student,135.0,1.0,1597.85,1
436.8,Debit,Seattle,Online,27.0,Student,92.0,1.0,1256.33,3
259.49,Debit,Austin,Online,72.0,Retired,292.0,1.0,7320.61,1
726.26,Debit,Omaha,Online,57.0,Retired,147.0,1.0,2150.38,0
568.68,Debit,Houston,ATM,72.0,Retired,101.0,1.0,2940.04,2
999.28,Debit,Boston,Online,29.0,Engineer,40.0,1.0,4272.41,1
14.160000000000025,Credit,Oklahoma City,Branch,74.0,Retired,290.0,1.0,5399.76,0
1142.83,Credit,Omaha,Branch,61.0,Retired,48.0,1.0,2467.39,0
61.329999999999984,Debit,Raleigh,ATM,27.0,Engineer,129.0,1.0,7537.4,3
27.639999999999986,Debit,New York,Online,54.0,Engineer,23.0,1.0,7498.51,0
3.8500000000000227,Debit,San Jose,ATM,29.0,Doctor,32.0,1.0,10506.41,3
431.22,Credit,Austin,Branch,73.0,Retired,129.0,1.0,6505.98,1
178.55,Debit,Houston,Branch,55.0,Engineer,67.0,1.0,7568.4,2
248.76,Debit,Denver,ATM,18.0,Student,56.0,1.0,546.46,1
76.16,Debit,San Francisco,ATM,23.0,Student,99.0,1.0,1072.2500000000005,3
347.25,Debit,Indianapolis,ATM,69.0,Doctor,250.0,1.0,7273.55,2
325.98,Debit,Washington,ATM,19.0,Student,277.0,1.0,782.3500000000004,3
249.56,Debit,New York,Branch,76.0,Retired,246.0,1.0,4444.95,0
17.430000000000007,Debit,Albuquerque,ATM,56.0,Doctor,33.0,1.0,10658.88,1
198.01,Credit,Austin,Branch,26.0,Student,40.0,1.0,250.9300000000003,1
585.58,Debit,Raleigh,Branch,23.0,Student,55.0,1.0,1729.02,3
434.67,Credit,Virginia Beach,Online,27.0,Student,124.0,1.0,1298.13,3
510.70000000000005,Credit,Nashville,Online,27.0,Student,294.0,1.0,5828.48,0
331.98,Debit,Denver,ATM,74.0,Retired,12.0,1.0,7600.99,1
199.54,Debit,Portland,Online,56.0,Engineer,268.0,1.0,9603.73,0
212.97,Debit,Atlanta,Online,59.0,Engineer,178.0,1.0,4180.4,1
270.56,Debit,Philadelphia,Online,23.0,Student,139.0,1.0,1268.44,0
306.37,Debit,Colorado Springs,ATM,26.0,Engineer,120.0,1.0,9609.67,1
643.02,Credit,Detroit,ATM,38.0,Doctor,85.0,1.0,11989.39,2
98.48000000000002,Debit,Miami,Branch,47.0,Engineer,12.0,1.0,9538.92,0
889.01,Debit,Virginia Beach,Online,36.0,Engineer,169.0,1.0,4826.88,3
537.86,Debit,Kansas City,Online,27.0,Student,134.0,1.0,293.0600000000004,2
241.18,Debit,Mesa,ATM,25.000000000000004,Student,162.0,1.0,1445.5299999999997,0
130.54,Debit,Atlanta,ATM,64.0,Doctor,94.0,1.0,11204.62,1
800.29,Credit,San Diego,Branch,20.0,Student,84.0,1.0,693.3999999999996,3
8.810000000000002,Debit,Dallas,Online,57.0,Doctor,165.0,1.0,13523.65,1
28.519999999999982,Debit,Detroit,ATM,20.0,Student,163.0,1.0,662.5100000000002,2
431.31,Credit,Atlanta,Online,23.0,Student,99.0,1.0,342.72999999999956,1
885.33,Credit,Raleigh,ATM,47.0,Engineer,58.99999999999999,1.0,7764.16,3
199.22999999999996,Debit,Tucson,ATM,29.0,Engineer,54.0,1.0,9834.0,3
42.25999999999999,Debit,Raleigh,ATM,44.0,Doctor,171.0,1.0,268.77000000000044,3
166.06,Debit,Indianapolis,ATM,30.0,Engineer,172.0,1.0,5397.68,2
588.37,Debit,Dallas,Online,28.0,Student,284.0,1.0,1926.08,1
72.82000000000002,Debit,Houston,Online,68.0,Doctor,127.0,1.0,6911.62,2
162.36,Debit,Tucson,Online,36.0,Engineer,147.0,1.0,7527.04,3
584.82,Credit,Nashville,Online,43.0,Doctor,109.0,1.0,12071.1,0
38.14999999999998,Credit,Oklahoma City,Online,72.0,Retired,129.0,1.0,1425.4700000000003,0
639.57,Debit,Philadelphia,Branch,60.0,Doctor,43.0,1.0,11726.47,0
58.22999999999999,Debit,Phoenix,Online,28.0,Student,34.0,1.0,9189.76,0
776.21,Credit,Raleigh,Online,78.0,Retired,99.0,1.0,4895.87,3
188.61,Debit,Boston,Online,67.0,Retired,26.0,1.0,7167.57,1
675.37,Credit,Jacksonville,Online,56.0,Retired,31.0,1.0,4704.91,2
94.81999999999996,Credit,Columbus,Branch,67.0,Retired,56.0,1.0,1267.7200000000003,1
425.18,Credit,Fresno,Online,59.0,Engineer,135.0,1.0,5790.55,2
50.28,Debit,Oklahoma City,Branch,60.0,Engineer,65.0,1.0,5729.1,0
70.68,Debit,El Paso,Online,25.000000000000004,Student,105.0,1.0,1478.4099999999999,2
261.77,Debit,Chicago,Online,28.0,Student,46.0,1.0,824.71,1
183.22000000000003,Debit,Milwaukee,ATM,27.0,Student,63.0,1.0,1024.42,0
58.31999999999999,Credit,Louisville,Branch,29.0,Engineer,275.0,4.0,6027.49,2
156.86,Debit,Charlotte,ATM,51.0,Doctor,102.0,1.0,14453.35,1
120.67000000000004,Debit,Colorado Springs,ATM,42.0,Doctor,233.0,1.0,5374.54,1
308.62,Credit,Sacramento,Branch,59.0,Engineer,101.0,1.0,9148.08,3
506.81,Debit,Milwaukee,ATM,59.0,Engineer,41.0,1.0,2757.23,0
328.39,Debit,New York,ATM,41.0,Engineer,108.0,1.0,2523.83,0
796.3,Debit,Austin,Branch,67.0,Retired,64.0,1.0,1498.79,1
72.47,Debit,Boston,Online,29.0,Doctor,72.0,1.0,1305.56,1
279.6,Debit,Fort Worth,ATM,25.000000000000004,Student,131.0,1.0,1910.9,2
304.2,Debit,Indianapolis,Online,25.000000000000004,Student,102.0,1.0,423.6400000000003,2
351.38,Debit,New York,Branch,64.0,Retired,21.0,1.0,7606.63,0
86.07,Debit,Dallas,Branch,31.0,Doctor,23.0,1.0,842.5599999999995,1
604.5,Debit,Portland,ATM,28.0,Student,80.0,1.0,709.4200000000001,0
258.7,Debit,Charlotte,ATM,27.0,Student,123.0,1.0,1358.37,1
994.63,Debit,Austin,Online,61.0,Doctor,158.0,1.0,13538.14,1
11.45999999999998,Credit,Austin,Branch,75.0,Retired,64.0,1.0,7258.33,1
63.75999999999999,Debit,San Antonio,ATM,69.0,Retired,100.0,1.0,4980.26,3
446.83,Credit,Miami,Branch,55.0,Retired,143.0,1.0,1623.5,0
63.53999999999999,Debit,Dallas,ATM,26.0,Engineer,136.0,1.0,4401.78,1
81.10999999999999,Debit,Charlotte,Online,48.0,Engineer,110.0,1.0,2051.37,1
441.26,Credit,Tucson,Branch,58.0,Doctor,87.0,5.0,13704.92,3
170.96,Debit,Washington,Branch,64.0,Doctor,69.0,1.0,13374.89,3
48.50999999999999,Debit,Austin,Branch,21.999999999999996,Student,69.0,1.0,3363.23,1
325.03,Debit,Jacksonville,Branch,60.0,Doctor,106.0,1.0,13521.76,2
738.94,Debit,Philadelphia,Branch,41.0,Doctor,173.0,1.0,13856.18,0
180.36,Credit,Oklahoma City,Online,33.0,Engineer,55.0,1.0,9905.23,0
720.46,Debit,Tucson,Branch,54.0,Retired,44.0,1.0,3101.54,3
1116.57,Debit,Tucson,ATM,56.0,Retired,104.0,1.0,1393.1400000000003,3
291.46,Debit,Miami,ATM,57.0,Retired,135.0,1.0,7142.53,0
1192.95,Debit,Las Vegas,Branch,23.0,Student,73.0,1.0,325.14999999999964,2
98.24000000000001,Debit,Mesa,Online,28.0,Student,148.0,1.0,580.6599999999999,0
100.48000000000005,Credit,Milwaukee,Branch,18.0,Student,104.0,1.0,6149.81,0
45.900000000000006,Debit,Columbus,Branch,56.0,Engineer,264.0,1.0,5698.25,1
258.21,Debit,San Antonio,Online,39.0,Doctor,225.0,1.0,9562.41,3
1079.11,Debit,Las Vegas,Online,53.0,Engineer,211.0,1.0,2038.31,2
287.51,Debit,El Paso,Online,21.999999999999996,Student,255.0,1.0,187.64999999999964,2
501.3,Credit,San Antonio,Online,26.0,Engineer,146.0,1.0,8520.08,3
26.100000000000023,Debit,Mesa,ATM,27.0,Student,32.0,1.0,1435.7200000000003,0
436.77,Debit,Jacksonville,ATM,20.0,Student,176.0,1.0,825.6900000000005,2
1026.46,Debit,Philadelphia,Branch,53.0,Retired,165.0,1.0,3134.47,0
123.35,Credit,Baltimore,Online,31.0,Doctor,10.0,1.0,6852.16,1
139.52,Debit,Portland,Branch,23.0,Student,31.0,1.0,1570.2200000000003,0
122.85,Credit,Seattle,Online,47.0,Doctor,127.0,3.0,13185.39,3
2.509999999999991,Debit,Baltimore,Online,63.0,Retired,32.0,1.0,4891.56,1
22.620000000000005,Debit,Virginia Beach,ATM,64.0,Doctor,102.0,1.0,7682.0,3
126.82999999999998,Debit,Austin,Branch,57.0,Retired,39.0,1.0,6100.98,1
46.599999999999994,Debit,Detroit,Online,55.0,Doctor,68.0,1.0,1562.9,2
243.8,Debit,San Francisco,Branch,57.0,Doctor,48.0,1.0,13732.81,3
231.51,Credit,Oklahoma City,Branch,60.0,Retired,96.0,1.0,5790.7,0
762.74,Debit,Los Angeles,ATM,64.0,Doctor,244.0,1.0,207.10000000000036,2
34.02999999999997,Debit,Los Angeles,Branch,57.0,Engineer,38.0,1.0,3077.2,2
101.50999999999999,Credit,Tucson,Online,46.0,Engineer,199.0,1.0,3052.47,3
309.42,Debit,Fresno,Branch,27.0,Engineer,42.0,1.0,8564.46,2
257.6,Credit,Fort Worth,Online,59.0,Retired,293.0,1.0,7950.74,2
82.01000000000002,Credit,Sacramento,Branch,23.0,Student,156.0,1.0,287.46000000000004,3
476.99,Debit,San Diego,Online,23.0,Student,187.0,1.0,1154.48,3
333.39,Debit,Philadelphia,ATM,68.0,Doctor,35.0,1.0,10628.59,0
10.300000000000011,Debit,Fresno,ATM,47.0,Engineer,197.0,1.0,7801.32,2
737.46,Credit,Albuquerque,Branch,53.0,Doctor,75.0,4.0,634.1599999999999,1
98.94999999999999,Debit,Mesa,Branch,75.0,Retired,73.0,1.0,5670.82,0
1154.79,Debit,Columbus,ATM,51.0,Doctor,108.0,1.0,6180.3,1
215.13,Debit,Charlotte,Online,46.0,Engineer,114.0,1.0,3956.69,1
218.57,Credit,Memphis,Branch,62.0,Doctor,102.0,1.0,13869.86,0
341.88,Debit,Austin,ATM,43.0,Engineer,89.0,1.0,4159.52,1
50.43000000000001,Debit,San Jose,Branch,32.0,Doctor,51.0,1.0,9794.26,3
440.43,Debit,Colorado Springs,Branch,78.0,Retired,23.0,1.0,5123.24,1
1.9800000000000182,Debit,Seattle,ATM,66.0,Doctor,170.0,1.0,11619.1,3
173.45,Debit,Philadelphia,ATM,31.0,Engineer,161.0,1.0,9077.62,0
438.76,Debit,San Antonio,Branch,21.999999999999996,Student,73.0,1.0,1824.19,3
519.62,Credit,Washington,Online,71.0,Retired,40.0,1.0,4159.33,3
738.6800000000001,Debit,Chicago,Online,50.0,Doctor,124.0,1.0,14352.33,1
151.14,Debit,Memphis,Online,64.0,Retired,38.0,1.0,2156.54,0
444.52,Debit,Louisville,Online,27.0,Engineer,17.0,1.0,5424.6,2
5.2900000000000205,Debit,Indianapolis,Online,52.0,Doctor,276.0,1.0,11263.89,2
97.63000000000002,Credit,Milwaukee,Online,48.0,Doctor,127.0,1.0,12467.31,0
256.95,Debit,San Diego,Branch,26.0,Engineer,71.0,1.0,2531.24,3
734.86,Credit,Boston,Branch,48.0,Engineer,290.0,1.0,6242.03,1
1250.94,Debit,Columbus,ATM,36.0,Doctor,107.0,2.0,11565.97,1
84.28,Debit,Memphis,Branch,39.0,Doctor,142.0,1.0,13586.06,0
202.49,Credit,Virginia Beach,ATM,48.0,Engineer,69.0,1.0,7447.1,3
154.99,Debit,Mesa,Branch,25.000000000000004,Student,53.0,1.0,1419.31,0
481.53,Debit,Atlanta,Branch,58.0,Retired,277.0,1.0,6142.54,1
172.92,Debit,Miami,Online,20.0,Student,212.0,1.0,416.3699999999999,0
275.59,Credit,Philadelphia,Branch,53.0,Retired,238.0,1.0,6313.22,0
207.2,Debit,Columbus,Online,60.0,Engineer,133.0,1.0,8092.94,1
136.82,Debit,Chicago,Branch,31.0,Engineer,14.0,1.0,6229.13,1
624.0,Debit,Houston,Branch,26.0,Engineer,132.0,5.0,4976.18,2
10.149999999999977,Debit,Austin,ATM,59.0,Doctor,58.0,5.0,7155.04,1
26.30000000000001,Debit,Virginia Beach,ATM,32.0,Doctor,33.0,1.0,7473.73,3
319.5,Credit,Virginia Beach,Branch,29.0,Engineer,69.0,1.0,2366.3,3
182.42,Debit,Kansas City,Branch,51.0,Retired,137.0,1.0,3051.29,2
716.62,Debit,Atlanta,ATM,44.0,Doctor,241.0,1.0,6987.4,1
222.96,Credit,Fresno,ATM,65.0,Doctor,150.0,1.0,7370.41,2
79.76999999999998,Debit,San Francisco,ATM,68.0,Retired,167.0,1.0,5010.31,3
592.24,Debit,Tucson,ATM,52.0,Doctor,140.0,1.0,9817.05,3
200.19,Credit,San Antonio,Branch,52.0,Retired,108.0,1.0,4389.96,3
343.88,Debit,Nashville,Online,63.0,Retired,97.0,1.0,6486.18,0
162.1,Debit,Milwaukee,Branch,41.0,Engineer,151.0,1.0,8576.65,0
36.120000000000005,Debit,Houston,Online,21.999999999999996,Student,234.0,1.0,1593.0299999999997,2
354.91,Debit,Boston,ATM,74.0,Retired,191.0,1.0,3872.55,1
38.40999999999997,Debit,Denver,ATM,40.0,Doctor,117.0,1.0,9129.68,1
13.300000000000011,Debit,San Antonio,ATM,23.0,Student,63.0,1.0,213.0,3
189.64999999999998,Debit,Charlotte,ATM,21.0,Student,60.0,1.0,8457.09,1
255.32,Debit,Baltimore,ATM,80.0,Retired,27.0,1.0,6290.62,1
230.51,Credit,Memphis,Branch,51.0,Engineer,56.0,1.0,9522.37,0
237.74,Debit,Tucson,ATM,61.0,Doctor,152.0,1.0,11795.12,3
85.00999999999999,Credit,Portland,ATM,25.000000000000004,Student,157.0,1.0,1299.4,0
444.47,Debit,San Jose,Online,57.0,Retired,61.0,1.0,6062.94,3
55.97999999999999,Credit,Kansas City,Branch,24.0,Student,87.0,1.0,7047.04,2
54.91,Credit,Columbus,ATM,41.0,Engineer,275.0,1.0,7927.27,1
1047.69,Debit,Austin,Online,20.0,Student,139.0,1.0,1889.7799999999997,1
393.74,Debit,Charlotte,Online,26.0,Student,90.0,1.0,1769.06,1
515.57,Debit,Columbus,ATM,27.0,Engineer,56.0,1.0,9269.67,1
332.15,Debit,Dallas,ATM,59.0,Doctor,105.0,1.0,9749.46,1
177.94,Debit,Milwaukee,Online,19.0,Student,173.0,1.0,123.23999999999978,0
1431.54,Debit,Portland,Online,20.0,Student,84.0,1.0,1171.9799999999996,0
240.03,Debit,Atlanta,Online,33.0,Engineer,31.0,1.0,7807.73,1
474.77,Debit,Boston,Online,46.0,Engineer,284.0,1.0,8494.53,1
451.7,Debit,Chicago,Online,29.0,Engineer,103.0,1.0,8994.67,1
243.85,Debit,Omaha,Branch,39.0,Engineer,43.0,1.0,4576.78,0
435.08,Debit,San Francisco,Online,55.0,Engineer,78.0,1.0,2103.41,3
127.78,Debit,Miami,ATM,20.0,Student,170.0,1.0,1046.6599999999999,0
23.139999999999986,Credit,Mesa,Online,47.0,Doctor,93.0,1.0,10536.54,0
545.87,Debit,Miami,Branch,27.0,Engineer,41.0,1.0,4860.01,0
21.20999999999998,Debit,Nashville,Online,55.0,Engineer,37.000000000000014,1.0,9575.42,0
423.53,Credit,Kansas City,Branch,50.0,Doctor,81.0,1.0,5453.4,2
114.14999999999998,Debit,Atlanta,ATM,19.0,Student,52.0,1.0,1612.4,1
275.98,Credit,Washington,Online,72.0,Retired,67.0,1.0,6151.05,3
590.68,Debit,Washington,Branch,27.0,Student,23.0,1.0,852.1999999999998,3
152.42,Debit,San Jose,ATM,42.0,Doctor,176.0,1.0,9141.79,3
395.77,Credit,El Paso,Branch,43.0,Doctor,118.0,1.0,6425.99,2
615.16,Debit,Boston,Online,26.0,Student,140.0,1.0,214.60999999999967,1
207.82,Credit,Las Vegas,Online,19.0,Student,30.0,1.0,229.02000000000044,2
220.52,Debit,Seattle,ATM,57.0,Retired,152.0,1.0,1793.0900000000001,3
281.47,Debit,Philadelphia,ATM,34.0,Engineer,142.0,1.0,4437.48,0
57.91,Credit,Sacramento,Branch,58.0,Engineer,97.0,1.0,3641.06,3
30.480000000000018,Credit,Seattle,Branch,32.0,Doctor,78.0,1.0,11481.85,3
1152.58,Debit,Austin,Branch,65.0,Retired,180.0,1.0,7567.17,1
424.47,Debit,Oklahoma City,Online,21.999999999999996,Student,116.0,1.0,5491.55,0
228.4,Debit,Omaha,ATM,67.0,Doctor,116.0,1.0,9598.43,0
67.17000000000002,Debit,Seattle,Online,63.0,Doctor,48.0,1.0,14410.44,3
118.68999999999997,Debit,Omaha,Online,33.0,Doctor,296.0,1.0,749.3400000000001,0
221.32999999999998,Debit,Louisville,ATM,27.0,Student,276.0,1.0,1185.4300000000003,2
252.31,Credit,Seattle,ATM,26.0,Student,172.0,1.0,1584.6,3
433.53,Debit,Philadelphia,Branch,38.0,Doctor,231.0,1.0,6368.32,0
178.26,Debit,Oklahoma City,ATM,59.0,Retired,58.99999999999999,1.0,1137.1300000000006,0
237.0,Debit,Tucson,Online,49.0,Doctor,115.0,1.0,14021.4,3
1169.59,Debit,New York,Online,28.0,Student,114.0,1.0,5946.45,0
347.63,Credit,Chicago,Online,25.000000000000004,Student,272.0,1.0,1400.04,1
517.68,Debit,Omaha,ATM,31.0,Doctor,24.0,1.0,11305.81,0
36.25,Debit,Tucson,Branch,52.0,Doctor,76.0,1.0,193.0600000000004,3
46.53,Debit,San Francisco,ATM,42.0,Engineer,34.0,1.0,4468.12,3
207.47,Debit,Miami,ATM,53.0,Doctor,12.0,1.0,1688.9,0
199.7,Debit,Indianapolis,ATM,43.0,Engineer,285.0,1.0,7574.45,2
307.89,Credit,Nashville,Online,62.0,Retired,90.0,1.0,2637.55,0
403.63,Debit,Las Vegas,Branch,31.0,Engineer,167.0,3.0,3304.02,2
20.060000000000002,Debit,Memphis,ATM,27.0,Student,144.0,1.0,445.21000000000004,0
236.57,Debit,Sacramento,ATM,79.0,Retired,112.0,1.0,3488.77,3
0.3199999999999932,Debit,Boston,ATM,39.0,Engineer,136.0,1.0,7158.58,1
14.279999999999973,Debit,Phoenix,ATM,23.0,Student,81.0,1.0,1597.5100000000002,0
232.35,Credit,Atlanta,Branch,33.0,Engineer,153.0,1.0,4186.25,1
317.53,Debit,Miami,Online,44.0,Engineer,104.0,1.0,6237.68,0
74.66999999999999,Debit,Indianapolis,ATM,43.0,Engineer,283.0,1.0,3449.35,2
65.00999999999999,Credit,Austin,Online,29.0,Doctor,67.0,1.0,10235.19,1
0.44999999999998863,Debit,Kansas City,Branch,34.0,Engineer,172.0,1.0,8670.23,2
364.13,Debit,Fort Worth,ATM,63.0,Doctor,61.0,1.0,8198.0,2
15.810000000000002,Debit,Oklahoma City,Branch,69.0,Doctor,11.0,4.0,8384.85,0
222.65999999999997,Debit,Detroit,Online,39.0,Doctor,88.0,1.0,14466.38,2
638.24,Debit,Phoenix,Branch,48.0,Engineer,64.0,1.0,5695.78,0
241.21,Debit,Omaha,ATM,31.0,Engineer,108.0,1.0,1220.8599999999997,0
171.16,Debit,New York,Online,51.0,Retired,42.0,1.0,6126.5,0
37.64999999999998,Credit,San Jose,Online,27.0,Student,109.0,1.0,411.77999999999975,3
25.769999999999982,Debit,Memphis,Online,68.0,Retired,17.999999999999986,1.0,4331.54,0
789.8,Debit,Jacksonville,ATM,40.0,Doctor,94.0,1.0,13948.09,2
1454.52,Debit,Miami,ATM,27.0,Student,20.0,1.0,1189.0299999999997,0
806.97,Debit,Seattle,Online,25.000000000000004,Student,11.0,1.0,102.19999999999982,3
490.82,Debit,Kansas City,ATM,26.0,Engineer,114.0,1.0,8704.27,2
1021.38,Debit,Detroit,Branch,61.0,Doctor,125.0,1.0,6223.26,2
311.28,Debit,Atlanta,Branch,49.0,Doctor,198.0,1.0,135.96000000000004,1
85.03,Debit,San Diego,ATM,51.0,Retired,48.0,1.0,4597.57,3
307.75,Debit,Detroit,Branch,64.0,Doctor,63.0,1.0,1061.58,2
333.67,Debit,Fort Worth,Online,36.0,Engineer,68.0,1.0,9238.08,2
589.89,Debit,Jacksonville,Branch,56.0,Engineer,213.0,3.0,9404.63,2
372.08,Debit,Houston,Branch,66.0,Doctor,63.0,1.0,13330.74,2
502.9,Credit,Fresno,Online,26.0,Student,141.0,1.0,341.2399999999998,2
103.81,Debit,Oklahoma City,ATM,36.0,Doctor,34.0,1.0,7044.63,0
69.43,Debit,Las Vegas,ATM,30.0,Engineer,162.0,1.0,9281.85,2
110.4,Credit,San Diego,ATM,56.0,Doctor,62.0,1.0,8639.36,3
251.8,Debit,Mesa,ATM,62.0,Doctor,102.0,1.0,11796.66,0
334.07,Debit,New York,Branch,59.0,Engineer,200.0,1.0,7306.79,0
52.44,Debit,Raleigh,Online,27.0,Student,87.0,1.0,3157.75,3
1030.85,Debit,San Diego,ATM,25.000000000000004,Student,39.0,1.0,1941.8000000000002,3
141.37,Debit,Denver,Online,46.0,Engineer,77.0,1.0,1019.7700000000004,1
211.7,Credit,Chicago,Online,50.0,Doctor,205.0,1.0,12272.78,1
